station_m,axial_n,shear_n,moment_nm,stress_mpa
-0.9763700077999999,1731.5884189716526,1.8066610363566964,0.15196541728526994,2.936210661120843
-0.9681524047961355,1731.5884189716526,1.8066610363566964,0.1668106386308417,2.937020159612447
-0.9681523847961354,1712.33694885433,1.7479149311029203,0.16681067417423012,2.9044680592296683
-0.9510400075999998,1712.33694885433,1.7479149311029203,0.19672014548166522,2.9060989996747053
-0.932170135284111,1712.33694885433,1.7479149311029203,0.22970186922939892,2.907897467680185
-0.9321701152841109,1692.9609308373983,1.689993278503657,0.22970190360755674,2.875134770539317
-0.9265215390330588,1692.9609308373983,1.689993278503657,0.23924775539656357,2.8756552984886405
-0.9265215190330587,1653.3888484325985,1.5720927497772852,0.23924778801697485,2.808743294709226
-0.9257100073999999,1653.3888484325985,1.5720927497772852,0.24052355130927633,2.8088128610994283
-0.9003800071999999,1653.3888484325985,1.5720927497772852,0.2803444408847257,2.8109842635524642
-0.8956647905421405,1653.3888484325985,1.5720927497772852,0.2877571645609807,2.8113884736679564
-0.8956647705421404,1634.0334616859511,1.5154593807751229,0.28775719543641326,2.7786606615275677
-0.8750500069999998,1634.0334616859511,1.5154593807751229,0.318997997966041,2.7803641984392455
-0.8650022347515886,1634.0334616859511,1.5154593807751229,0.33422497429769943,2.781194513736352
-0.8650022147515884,1588.4973801845745,1.38464008831748,0.3342250032986442,2.7041980482794563
-0.8589793842036187,1588.4973801845745,1.38464008831748,0.34256443469375664,2.704652791053446
-0.8589793642036186,1569.3061373883236,1.3297113085538304,0.3425644618371327,2.6722025279375368
-0.8497200067999999,1569.3061373883236,1.3297113085538304,0.35487664132261,2.672873901606533
-0.8243900065999998,1569.3061373883236,1.3297113085538304,0.38855800530622286,2.674710520455468
-0.8224586218132924,1569.3061373883236,1.3297113085538304,0.3911261740202945,2.67485056071838
-0.8224586018132923,1550.420397642803,1.2768481114681949,0.3911262000856383,2.6429168693434573
-0.7990600063999999,1550.420397642803,1.2768481114681949,0.4210022808548726,2.6445459890281517
-0.7951682473447558,1550.420397642803,1.2768481114681949,0.42597140930528815,2.644816951777144
-0.7951682273447557,1499.345465352293,1.1363030448372775,0.42597143343609994,2.558454903243114
-0.7864456618699966,1499.345465352293,1.1363030448372775,0.435882437352676,2.5589953426568477
-0.7864456418699965,1480.9039250817552,1.0858419038318177,0.4358824595728373,2.527812743153656
-0.7737300061999999,1480.9039250817552,1.0858419038318177,0.4496886959166837,2.528565586592962
-0.7512788914041425,1480.9039250817552,1.0858419038318177,0.4740655413659407,2.5298948372091616
-0.7512788714041424,1463.0421075838963,1.0380518677722208,0.4740655626033627,2.499692484610095
-0.7484000059999999,1463.0421075838963,1.0380518677722208,0.4770537237179909,2.4998554267352846
-0.7230700057999999,1463.0421075838963,1.0380518677722208,0.5033455019412855,2.5012890971614703
-0.717671587744439,1463.0421075838963,1.0380518677722208,0.5089489252119785,2.50159464751871
-0.7176715677444389,1406.9051924243006,0.8911314001152122,0.5089489445013193,2.406673346710464
-0.7172887463838877,1406.9051924243006,0.8911314001152122,0.5092900223518437,2.4066919454230797
-0.7172887263838876,1389.7549557577445,0.8462700562936748,0.5092900397219746,2.3776927969341024
-0.6977400055999999,1389.7549557577445,0.8462700562936748,0.5258294591595554,2.37859467874341
-0.6847946068206722,1389.7549557577445,0.8462700562936748,0.5367822005902217,2.379191923301821
-0.6847945868206721,1373.444039774848,0.8045203855619978,0.5367822170938245,2.3516119730194434
-0.6724100053999998,1373.444039774848,0.8045203855619978,0.5467429925048212,2.352155126434452
-0.654101795738232,1373.444039774848,0.8045203855619978,0.5614682602570934,2.3529580839489572
-0.6541017757382319,1358.0956767751218,0.7660486616634913,0.5614682759580462,2.3270057040372545
-0.6470800051999999,1358.0956767751218,0.7660486616634913,0.5668455005465749,2.327298919954491
-0.6332358160106105,1358.0956767751218,0.7660486616634913,0.5774473852481595,2.327877032565567
-0.6332357960106104,1297.4209112567191,0.6162044401669154,0.5774473990635697,2.2252827294337
-0.6254987101827514,1297.4209112567191,0.6162044401669154,0.5822114320540912,2.2255425084851543
-0.6254986901827513,1283.1535322331015,0.5811803182872628,0.5822114440179902,2.2014179524674238
-0.6217500049999999,1283.1535322331015,0.5811803182872628,0.5843881110698758,2.2015366444460884
-0.5992541111862586,1283.1535322331015,0.5811803182872628,0.5974506153122443,2.202248932746452
-0.5992540911862585,1270.0806147708445,0.5496845373406009,0.5974506266100273,2.180144078810049
