time_s,altitude_agl_m,altitude_asl_m,airspeed_m_s,speed_m_s,q_pa,aoa_deg,mach,stability_cal,density_kg_m3,pressure_pa,stress_mpa,max_moment_nm,max_axial_n,flutter_speed_m_s,flutter_ratio
0.39393183895508377,3.848917411276034,1403.848917411276,24.103253047498633,24.103253047498633,310.2735081951064,1.938110559574228e-05,0.07205060609629213,3.9639302750429137,1.068128176029458,85556.46808926159,3.2075591284112863,2.3781268577772625e-06,1896.9659194775418,461.39007175674084,19.14223241350497
0.3954470195650242,3.8854744439415754,1403.8854744439416,24.219040840488024,24.219040840488024,313.26053532666367,0.0030788403541522026,0.07239675701963952,3.9643345846311187,1.0681243168834587,85556.08624303534,3.2088401296529807,0.00038041614427229806,1897.7235097825119,461.3908944381286,19.050750088616283
0.39697220017496465,3.9224491252502958,1403.9224491252503,24.33565300636924,24.33565300636924,316.2832757996145,0.006127872547263085,0.07274537288363432,3.9647417360032993,1.0681204136596836,85555.70003582,3.2101295853405243,0.0007644593366011046,1898.4861000874826,461.39172652048575,18.959496439225536
0.40002256139484554,3.996752680597183,1403.9967526805972,24.568998204345668,24.568998204345668,322.3754248470651,0.012138388712923805,0.0734429671793826,3.965556542910377,1.0681125698563323,85554.92392616943,3.2127084967156088,0.001543497148078355,1900.0112806974225,461.3933986626294,18.77949580300836
0.40307292261472644,4.071764988146242,1404.0717649881462,24.80258500215228,24.80258500215228,328.5320200405133,0.018034264947180096,0.07414128559550039,3.96637204609656,1.068104651280741,85554.14041945871,3.215287408090696,0.002337043743094923,1901.5364613073637,461.39508676366586,18.602701562100386
0.40612328383460733,4.147486781409498,1404.1474867814095,25.036413411711592,25.036413411711592,334.75323977820995,0.023818369189398312,0.07484032818851633,3.9671882475905265,1.0680966578568063,85553.3495081954,3.2178663194657813,0.0031450925464678414,1903.0616419173039,461.3967908403591,18.429029080679975
0.4366268960334161,4.943884193335862,1404.9438841933359,27.38798878017515,27.38798878017515,400.5591524310462,0.07608582647014374,0.0818705963365408,3.975389118148642,1.0680125906066336,85545.0315358135,3.2436554332166367,0.012020499407245562,1918.313448016708,461.4147138773281,16.847338356269667
0.46713050823222485,5.812040763586765,1405.8120407635868,29.763757492611365,29.763757492611365,473.02558042806,0.11966248564316201,0.08897340178897334,3.983789174281699,1.0679209545213502,85535.9648412559,3.2694445469674935,0.02232382223207625,1933.5652541161128,461.4342530253651,15.503225798688648
0.4976341204310336,6.752688893440791,1406.7526888934408,32.163766111527906,32.163766111527906,552.3349522562515,0.1561531506139003,0.0961489056797086,3.992288338327585,1.0678216738549413,85526.1419744697,3.29523366071835,0.03401070829262225,1948.8170602155174,461.4554250712389,14.347058222943842
0.5,6.828696165854126,1406.8286961658541,32.35082904278386,32.35082904278386,558.7742877173093,0.15872315194942271,0.09670819331975361,3.9929606777505775,1.0678136519921813,85525.34829745733,3.2972338807882617,0.03497291278086731,1949.9999999999998,461.4571359000639,14.264151786953851
0.5267603276488827,7.719134558316227,1407.7191345583162,34.473251409725336,34.473251409725336,634.4418465627263,0.18545171378084677,0.10305399837590548,4.000565470271103,1.0677196780562808,85516.0506892881,3.3048356704854216,0.04638551700973456,1954.4957350450122,461.47717924949245,13.386528986334719
0.5281377326298423,7.76649802700922,1407.7664980270092,34.582725872909464,34.582725872909464,638.4746554174407,0.18671692006076396,0.10338132033263912,4.000956903411772,1.067714679656437,85515.55616206271,3.305226949065059,0.046998283751450584,1954.7271390818141,461.4782454146622,13.34418365719873
0.5529694397739598,8.646136440831697,1408.6461364408317,36.55910838960472,36.55910838960472,713.4748188217377,0.20781565497170565,0.10929068171362777,4.008097065468677,1.067621852333525,85506.37219160538,3.312280876730212,0.058439596618660675,1958.898865882025,461.4980469828263,12.623339772532567
0.5778011469180774,9.574699150890638,1409.5746991508906,38.542219040238315,38.542219040238315,792.9047674336889,0.22587296685100797,0.11522035327662691,4.015313567156012,1.067523869055278,85496.67830977359,3.3193348043953663,0.07056539931151158,1963.0705926822368,461.5189512408201,11.974374146932004
0.6026328540621949,10.552354402585252,1410.5523544025853,40.532062979325936,40.532062979325936,876.8050609578008,0.24111792305913907,0.12117036205373212,4.022605645940143,1.0674207131968458,85486.47290416702,3.3263887320605217,0.08326391810331248,1967.2423194824494,461.5409621976336,11.387058251465028
0.6274645612063124,11.579268494832377,1411.5792684948324,42.52863643651004,42.52863643651004,965.2158913078683,0.25371613796775905,0.12714070851662332,4.029984224825977,1.0673123684023444,85475.75439087713,3.3334426597256748,0.09639912090374707,1971.4140462826604,461.56408383151944,10.853018636526876
0.6595888163426817,12.981118582814588,1412.9811185828146,45.121539684770156,45.121539684770156,1086.3485363114492,0.26626854423018,0.1348945953027279,4.039657228712971,1.067164480013563,85461.12424656242,3.342568176981244,0.11377239604626083,1976.8109211455699,461.5956501435196,10.230050955005902
