time_s,altitude_agl_m,altitude_asl_m,airspeed_m_s,speed_m_s,q_pa,aoa_deg,mach,stability_cal,density_kg_m3,pressure_pa,sound_speed_m_s,flutter_speed_m_s,flutter_ratio
0.3662846758506075,3.8512833896843404,1403.8512833896843,26.66315418623463,26.36140758379745,379.6787773534347,8.628066450267383,0.07970278831389509,2.3499280395025854,1.0681279262644259,85556.44337605513,334.5322635542821,143.94780362069204,5.3987537489097175
0.5088850391726274,8.528798130233781,1408.5287981302338,39.80338298527745,39.60454527322045,845.7330276181457,5.533879726247769,0.11898902327298387,2.393309601086795,1.0676342345512106,85507.59722897525,334.5130659715561,143.98064978802051,3.6172967971409955
0.6514854024946473,15.120870694514679,1415.1208706945147,53.43437481564679,53.28084543111651,1523.1791291197337,3.4803969577907607,0.15975070143746284,2.440916293291972,1.0669387779048538,85438.79712768651,334.48601060873887,144.02695894173536,2.69539897189105
0.7940857658166672,23.673015495515074,1423.673015495515,67.36435508139873,67.22312113892988,2418.8148433914007,1.687997230846966,0.20141776545700357,2.4925316498319434,1.0660370707243387,85349.60844098048,334.4509106643435,144.08707033734672,2.1389215433479802
0.9366861291386872,34.22193872753837,1434.2219387275384,81.57669876831109,81.42390013448534,3543.411181809371,0.20306793942891882,0.24394390256096,2.5484275949997297,1.0649256571820116,85239.70147785553,334.40761548781285,144.16126810056687,1.7671868349319266
1.079286492460707,46.800658362267995,1446.800658362268,96.01297303232973,95.83216037359195,4902.400354742989,1.201653595183911,0.28715792755093594,2.608629187382089,1.0636015719453495,85108.79830451104,334.35598956589297,144.24981770899947,1.5023992399488277
1.221886855782727,61.42059347714235,1461.4205934771423,110.46315700029095,110.24819483698182,6479.711719522334,1.5752932678946325,0.3304351880239878,2.6725907558674162,1.0620642219126502,84956.85885433132,334.29598603209683,144.35284027146074,1.306796258512515
1.364487219104747,78.07686784166117,1478.0768678416612,124.89866540503189,124.65528330327498,8270.284124142285,0.9462084744723734,0.37369342358416074,2.740315206454622,1.0603148152044959,84784.02431810941,334.2276248995818,144.4703497631313,1.1567005083251347
1.5070875824267669,96.76765042830084,1496.7676504283008,139.31512030637947,139.05746915240624,10270.642539425273,0.22785009532558423,0.41692275737546725,2.811874866416158,1.058354317712105,84590.41514852451,334.1509136833007,144.60238951260212,1.0379518690763427
1.6496879457487867,117.48887805196114,1517.4888780519611,153.61212390300054,153.35310830243162,12461.220373839416,0.8555602678209471,0.4598258551090662,2.886979636057399,1.0561840003357346,84376.1852031373,334.0658690594878,144.7489954624558,0.9423018950890789
1.7922883090708066,140.2188591368174,1540.2188591368174,167.70776410919643,167.44947905139273,14819.632597109108,0.4049847303911987,0.5021602793900902,2.9652965775349993,1.0538070378861457,84141.67947193996,333.9725800552963,144.91008738181222,0.864063081107322
1.9348886723928267,164.92694427867218,1564.9269442786722,181.5925265227683,181.32768958224094,17332.5592247352,0.4161731402394852,0.543899987480903,3.0468231591732375,1.0512275796130615,83887.34200233684,333.8711724628414,145.08552986663494,0.798962009311787
2.0774890357148466,191.57751768385947,1591.5775176838595,195.23364675849203,194.9581089146422,19981.45876957833,0.37932683340619683,0.5849490599898747,3.1314397575729798,1.0484503134397893,83613.67267738933,333.76179245742827,145.27516051378214,0.7441092400096918
2.2200893990368664,220.12926768633702,1620.129267686337,208.54641253134415,208.2654892630539,22734.813611421796,0.2530200092748991,0.6250555427426031,3.218678806476024,1.045480524100087,83321.23272286262,333.64460959151603,145.47878464572767,0.697584690524765
