time_s,altitude_agl_m,altitude_asl_m,airspeed_m_s,speed_m_s,q_pa,aoa_deg,mach,stability_cal,density_kg_m3,pressure_pa,sound_speed_m_s,flutter_speed_m_s,flutter_ratio
0.36781275535093155,3.8490860625481673,1403.8490860625482,26.209672781999075,26.209672781999075,366.8736888276014,1.6855227007817116e-05,0.07834721768528402,2.2764127794320466,1.0681281582257476,85556.46632765878,334.5322725726117,569.0035935430209,21.70967941018383
0.51037589458066,8.493621286237385,1408.4936212862374,39.30758368040446,39.30758368040446,824.797780955923,0.17454666646931416,0.11750682027293065,2.3187854413220683,1.0676379466376795,85507.96448568295,334.5132103453123,569.1325138199394,14.47894936629397
0.6529390338103884,15.030963115068062,1415.030963115068,52.830122400127756,52.830122400127756,1488.9380076108275,0.24405951415688532,0.15794401691880028,2.36526869789236,1.0669482606385743,85439.73516585251,334.4863796098623,569.3140462081891,10.776315108571703
0.7955021730401168,23.505901599534127,1423.5059015995341,66.61694018470018,66.61694018470018,2365.477652510509,0.24722590378475864,0.1991826048199917,2.415646330306347,1.0660546848428547,85351.35050312549,334.451596537723,569.5495100899054,8.549619789062499
0.9380653122698452,33.95584995912441,1433.9558499591244,80.66749973582289,80.66749973582289,3464.9577135442123,0.18997256422374592,0.24122428007855679,2.470187981512385,1.0649536805943527,85242.47236846332,334.4087075765453,569.8400461121911,7.0640598503530425
1.0806284514995737,46.41658148462625,1446.4165814846262,94.93698131191324,94.93698131191324,4793.319115703485,0.08596794036632939,0.28393848680596456,2.528900600280538,1.0636419824398005,85112.79284990442,334.35756590461995,570.1867776759038,6.005950155530735
1.223191590729302,60.90369851169521,1460.9036985116952,109.22507829260753,109.22507829260753,6335.599722736405,0.03743642087096567,0.32672957413597326,2.591321375607583,1.0621185465272824,84962.22698850546,334.29810748641825,570.5902970005739,5.223986157025186
1.3657547299590305,77.41546276559598,1477.415462765596,123.49745264607328,123.49745264607328,8086.2891869618425,0.1044719707862482,0.36949803194756786,2.657381064149897,1.060384240757914,84790.88200779835,334.23033945621444,571.0507436412282,4.623988037047057
1.5083178691887589,95.94829769022022,1495.9482976902202,137.74428335792194,137.74428335792194,10041.151116499277,0.08441066385855786,0.41221762835010023,2.72712184626278,1.0584402036259786,84598.8950334168,334.154276493007,571.5682366888383,4.149487897103109
1.6508810084184873,116.4935687989871,1516.493568798987,151.8741441071707,151.8741441071707,12182.042253806967,-0.0007023829411473051,0.4546177896875045,2.800335645436344,1.0562881728292195,84386.46555202859,334.0699540346897,572.1427861638451,3.767216530024425
1.7934441476482157,139.02740366706303,1539.027403667063,165.8065950678255,165.8065950678255,14487.251723722044,0.061602581493487844,0.4964604200357361,2.8766477403042066,1.0539315367792004,84153.95906238632,333.9774700591154,572.7740084457524,3.45447060300256
1.936007286877944,163.52111728610566,1563.5211172861057,179.52939518414703,179.52939518414703,16943.31813258037,0.0308830789421937,0.5377112715527792,2.956052715355063,1.0513742239419686,83901.79718789815,333.87694229607234,573.4614170647449,3.194248030950773
2.0785704261076723,189.94332908150977,1589.9433290815098,193.0141598191091,193.0141598191091,19532.89769619664,0.0230681841881704,0.5782875258927862,3.038450527088999,1.0486204662540062,83630.43420208181,333.7684995385651,574.2044823815999,2.9749344966179603
2.221133565337401,218.25343791037267,1618.2534379103727,206.17472681050347,206.17472681050347,22224.795674016033,0.013441373965827712,0.6179328648591031,3.1233824743709815,1.0456754622743911,83340.42218805918,333.6523084229044,575.002448024584,2.7889084996973104
2.363696704567129,248.4029893321017,1648.4029893321017,218.98517822233438,218.98517822233438,24997.372571709075,0.01039374515857324,0.6565709787788286,3.210651760636099,1.04254525664199,83032.39797810403,333.528567817118,575.8543557171228,2.6296499169110943
2.5062598437968577,280.3413413530932,1680.3413413530932,231.42937709133102,231.42937709133102,27830.516581931162,-8.39991716339428e-06,0.6941545365809672,3.300135458307772,1.0392362580477459,82707.03300715503,333.39748556744826,576.7591687548978,2.4921605718503326
2.648822983026586,314.01970873792357,1714.0197087379236,243.5849464714273,243.5849464714273,30727.542322196623,0.01227482822844854,0.7309172596824349,3.3923335610754313,1.0357547420385715,82364.98541863423,333.25926189958,577.7159034141434,2.371722521374735
2.791386122256314,349.4047014891064,1749.4047014891064,255.53422476034547,255.53422476034547,33697.07603492655,0.00628510477943629,0.767107353011177,3.4878507581169913,1.032105430374902,82006.7608902014,333.1140338536456,578.7240200375957,2.2647612881615213
2.9339492614860427,386.4665455898114,1786.4665455898114,267.26008856774956,267.26008856774956,36724.42291405703,0.02041080389327809,0.802674629142454,3.582247449878527,1.0282927168325213,81632.83323523877,332.9619236289716,579.7830904117566,2.169359044662531
3.0765124007157714,425.1392488682386,1825.1392488682386,277.84641847364776,277.84641847364776,39538.23489008048,0.022862426884963743,0.8348670227442208,3.6215166635697638,1.0243247511871634,81244.04432403661,332.8032020724174,580.8916540856782,2.090693330786168
3.2190755399454996,465.0269708391695,1865.0269708391695,284.1351939059842,284.1351939059842,41183.55693115799,0.021290939404785228,0.8541835807207687,3.649045465899965,1.0202433865398406,80844.53207843644,332.6394938032269,582.038741591918,2.0484570516966842
3.338389558250503,498.86558217528636,1898.8655821752864,285.8674374337558,285.8674374337558,41546.136897179545,0.018704603228909898,0.8597501078890311,3.662291781181847,1.0167899998696481,80506.7972893084,332.5006124577923,583.0148038528313,2.039458600414864
3.3616386791752277,505.474579905537,1905.474579905537,285.9440136400633,285.9440136400633,41540.86373895336,0.019079598186219814,0.8600505732899729,3.6640733353999138,1.016116492371145,80440.96222625172,332.4734876302503,583.2057518116604,2.0395802114807697
3.3793015490530234,510.49632282642756,1910.4963228264276,285.9621032913281,285.9621032913281,41525.204424395546,0.01966407158712389,0.8601583046921654,3.665374688269251,1.0156049510344478,80390.9664154871,332.4528772569004,583.3509091143558,2.0399588001353397
3.5042018184049564,545.984167292102,1945.984167292102,285.4782176104282,285.4782176104282,41237.69849637249,0.024639687893448538,0.8590791723529315,3.6725128257705255,1.0119952208508467,80038.34207096227,332.30722708417284,584.3783963969161,2.0470157102997457
3.646764957634685,586.358606675429,1986.358606675429,284.11411008973533,284.11411008973533,40679.247846480815,0.031096359612300187,0.8554007612459953,3.6783382278719827,1.0078996729888339,79638.63010292011,332.1415212161918,585.550947114728,2.0609710194604065
