time_s,altitude_agl_m,altitude_asl_m,airspeed_m_s,speed_m_s,q_pa,aoa_deg,mach,stability_cal,density_kg_m3,pressure_pa,stress_mpa,max_moment_nm,max_axial_n,flutter_speed_m_s,flutter_ratio
0.36868619565175964,3.849425658884229,1403.8494256588842,26.432329101858688,26.12791695408184,373.1334811271517,8.703993829873994,0.07901279302207871,3.2433993488707085,1.0681281223761836,85556.46278049411,3.1862153359902563,1.2755122276839406,1884.3430978258793,461.390083194357,17.45552128290929
0.3700614989696128,3.8853913642346924,1403.8853913642347,26.553563719833782,26.25061927383453,376.5628229793834,8.66301586708768,0.07937522841355231,3.2437736753376503,1.0681243256537618,85556.08711081951,3.1873780787328165,1.2811237045676453,1885.030749484806,461.3908925684961,17.37585573961461
0.371446802287466,3.9217884132672225,1403.9217884132672,26.67575076280359,26.374272010465702,380.03496019348864,8.622046895221759,0.0797405115841018,3.244150917390862,1.0681204834074929,85555.7069370631,3.188549275921227,1.2867699228719083,1885.7234011437336,461.3917116517303,17.296297140963336
0.3742174089231724,3.9949236763195586,1403.9949236763196,26.9202802227128,26.621694457489564,387.03145393460346,8.541084559988297,0.08047154369289522,3.2449059662043918,1.0681127629333491,85554.94303027068,3.1908916702980443,1.29804862306755,1887.1087044615865,461.39335750224313,17.139247945605067
0.3769880155588788,4.068741591793014,1404.068741591793,27.165092526241313,26.869350739329846,394.09989360793776,8.46129971870512,0.08120342328569959,3.245661793122946,1.0681049704406935,85554.17199884544,3.1932340646748605,1.309300427977051,1888.494007779439,461.39501872400956,16.984849886975528
0.37975862219458517,4.143242804601869,1404.1432428046019,27.410186581895594,27.117240866666766,401.2404661018371,8.382658278032455,0.08193614712109772,3.246418400292214,1.068097105862705,85553.3938362115,3.195576459051681,1.3205235761767906,1889.8793110972942,461.3966953317864,16.83303738021756
0.40746468855164886,4.92597514194108,1404.925975141941,29.876421688106305,29.60901930054325,476.6551688032063,7.6523659328682525,0.08930922026446703,3.2541113665766006,1.0680144810176455,85545.21857949761,3.219000402819852,1.4307728318770045,1903.7323442758243,461.41431082038235,15.444095535847579
0.4351707549087125,5.777750494514294,1405.7777504945143,32.36991174255144,32.124233835780856,559.4916572470811,7.005864113355763,0.09676399064907122,3.2619090443278833,1.0679245738254703,85536.32294052823,3.2424243465880256,1.5362833375664309,1917.5853774543561,461.43348124914405,14.255012028425545
0.4628768212657761,6.699213215650616,1406.6992132156506,34.89004483474505,34.662918148923225,649.9412276876881,6.422360042764068,0.10429865138901163,3.269902867632777,1.0678273177456377,85526.7003775495,3.2658482903561987,1.6345698717651627,1931.4384106328876,461.45422140605547,13.225956675943246
0.49058288762283975,7.691011442483614,1407.6910114424836,37.43638950867758,37.22511360346122,748.1977070334099,5.886177293913482,0.11191193562042555,3.2780021235097796,1.067722645976487,85516.34432698117,3.2892722341243723,1.7228101012834147,1945.291443811419,461.47654619185516,12.326951189694377
0.5,8.044245282523661,1408.0442452825237,38.30733284966866,38.10089274027216,783.3889611042847,5.712556496284876,0.11451602047621305,3.2808147441323974,1.0676853685840044,85512.65621999923,3.2972338807882604,1.749952898951503,1949.9999999999993,461.4844976572233,12.04689711675437
0.5103786458432554,8.443065040077045,1408.443065040077,39.26984714539155,39.06843314969266,823.2180958811509,5.525550620006808,0.11739393714431855,3.283914547146789,1.0676432816754313,85508.49231021493,3.300182136283371,1.7779156948141803,1951.7436125016673,461.49347552538666,11.751853115617346
0.5195505638202771,8.803840357795025,1408.803840357795,40.12233354142879,39.92510573992138,859.3163142181211,5.3637489226605615,0.11994290513208579,3.2866539352540918,1.0676052106835983,85504.72575152077,3.302787597341089,1.800763721469199,1953.2844947218073,461.5015971925308,11.502361813427475
0.5485182400177144,9.99473017954665,1409.9947301795467,42.82371673298863,42.63822963465233,978.8097419096986,4.8707847974341965,0.1280203714778174,3.295440815201585,1.0674795491261244,85492.29362702672,3.311016427172981,1.859812835998872,1958.1510643229763,461.5284076417382,10.777401936394897
0.5774859162151518,11.264007660317247,1411.2640076603172,45.537702281344515,45.36188980829546,1106.6678850707276,4.399009646877897,0.13613587977414401,3.3043635462188243,1.067345629135055,85479.04483717302,3.319245257004871,1.8955632317604287,1963.0176339241445,461.55698534900637,10.135710899451617
0.6064535924125891,12.611974325465098,1412.611974325465,48.264472118422226,48.096463596738396,1243.00345083346,3.9419221020261035,0.14428999964707823,3.313419020603141,1.0672034213643522,85464.97654969846,3.327474086836765,1.9034952368528544,1967.884203525315,461.5873375891817,9.563708403494521
0.6397555203874463,14.2592662848092,1414.2592662848092,51.414763265699584,51.253608708318765,1410.334647106354,3.4286606532342283,0.1537111211789212,3.3240110981405975,1.0670296558081944,85447.78690762496,3.3369341448859937,1.8721905276962385,1973.4789274250904,461.6244337454247,8.978441296322938
0.6520710960347513,14.895001864287451,1414.8950018642875,52.58394346489901,52.42478495650876,1475.1137489662708,3.2412377105046377,0.15720776374060605,3.327988986932164,1.0669626008728166,85441.15371476005,3.3404326228306096,1.848324702008218,1975.5479441338387,461.638751354793,8.779081996064967
