time_s,altitude_agl_m,altitude_asl_m,airspeed_m_s,speed_m_s,q_pa,aoa_deg,mach,stability_cal,density_kg_m3,pressure_pa,stress_mpa,max_moment_nm,max_axial_n,flutter_speed_m_s,flutter_ratio
0.4174483476410401,3.85077405457605,1403.850774054576,22.554818107937617,22.554818107937617,271.68893681545615,2.0898775625822726e-05,0.06742195125624478,2.163339431451366,1.0681279800324948,85556.44869618081,3.2274410333336423,1.3910020847510851e-06,1908.7241738205203,726.0836482952088,32.191953170293196
0.41964901210818123,3.9005455516214624,1403.9005455516215,22.702771119926723,22.702771119926723,275.26367345971937,0.0047607414536480295,0.06786426098255706,2.1639269454832917,1.068122725904047,85555.92882242212,3.2293015731903867,0.00032003587724979563,1909.8245060540908,726.0854109208077,31.982237194097706
0.42185967657532236,3.950869607163213,1403.9508696071632,22.851507478236005,22.851507478236005,278.8808605615674,0.009459142491820097,0.06830891333161716,2.164517553335625,1.0681174134657603,85555.4031797464,3.231170567492981,0.0006442702978151725,1910.9298382876618,726.0871931212736,31.774148546340147
0.4262810055096046,4.052172589965949,1404.052172589966,23.14920296537792,23.14920296537792,286.19150402324624,0.018673848366761236,0.06919888615093255,2.165700000720334,1.0681067195219605,85554.34506230654,3.234908556098166,0.0013053715028680693,1913.1405027548026,726.090780733552,31.36569245254351
0.4307023344438869,4.15478629557947,1404.1547862955795,23.44734370143476,23.44734370143476,293.60777119339275,0.02765239424462207,0.0700901932740438,2.166884154028248,1.0680958873003061,85553.2732653678,3.2386465447033514,0.0019833044625475575,1915.3511672219433,726.0944147910875,30.967022279229745
0.43512366337816916,4.2587126828759665,1404.258712682876,23.74592972113602,23.74592972113602,301.130082149477,0.036402967683000206,0.07098283485451043,2.168070020368131,1.068084916597372,85552.18776889762,3.242384533308538,0.002678092411253879,1917.561831689085,726.0980953642759,30.577791810694322
0.4703436609730658,5.133686465416986,1405.133686465417,26.140368909066595,26.140368909066595,364.88974217526,0.09882669142921918,0.0781412827279168,2.1777137014065358,1.0679925559684986,85543.0492453482,3.2721610895524287,0.008816978282657375,1935.171830486533,726.1290838131702,27.778073306429796
0.5,5.935863297230981,1405.935863297231,28.17800734220395,28.17800734220395,423.95943499671546,0.14288039475786182,0.0842332147786596,2.1859730753493647,1.0679078852564092,85534.67175127553,3.2972338807882617,0.014821394356723888,1950.0,726.1574957550577,25.770363636304634
0.5055636585679624,6.093065456749628,1406.0930654567496,28.562161069399856,28.562161069399856,435.5912805853047,0.15041043928022438,0.08538173970056663,2.1875225699299765,1.0678912930107125,85533.03009824103,3.2988143458309684,0.016032817400241546,1950.9346946394173,726.1630638187403,25.423953812679702
0.540783656162859,7.137691148128624,1407.1376911481286,31.00380562286327,31.00380562286327,513.1947686302834,0.1934680875869677,0.09268181012162635,2.1975429818515626,1.0677810409320703,85522.12179798416,3.308819268728916,0.0243176013003564,1956.8516542353602,726.2000658054781,23.422933127601382
0.541011809830111,7.14473741319307,1407.144737413193,31.019660961061412,31.019660961061412,513.7194228611858,0.19372321049019395,0.09272921559168154,2.1976089125112224,1.0677802972846817,85522.04822265987,3.3088840801998307,0.024374700532518542,1956.8899840514584,726.2003154026418,23.41096881472147
0.5760036537577555,8.268101190647485,1408.2681011906475,33.455967099713064,33.455967099713064,597.5178216779212,0.229689392162072,0.10001361229952369,2.207720673503956,1.0676617452106205,85510.3190136365,3.318824191626864,0.033643540916127035,1962.7686138313031,726.2401094990905,21.707341692876042
0.6112236513526521,9.484654213633576,1409.4846542136336,35.91983013659248,35.91983013659248,688.6840304953873,0.2602426969034095,0.10738071259553733,2.218060076759139,1.0675333704136072,85497.61830863179,3.3288291145248117,0.0439736702076825,1968.6855734272458,726.2832083460567,20.219561328219445
0.6464436489475487,10.787763792659234,1410.7877637926592,38.39539129675499,38.39539129675499,786.7807408923661,0.28597282540545244,0.11478312625834797,2.2285761509258597,1.0673958755053903,85484.01569782774,3.338834037422758,0.05525350819448702,1974.602533023188,726.3293778020637,18.91709794512369
0.6645752720191818,11.492502493948905,1411.492502493949,39.67439240956125,39.67439240956125,840.0127225183769,0.2975457172700549,0.11860772913407812,2.2340707979550443,1.0673215223299544,85476.65997613227,3.343984676356152,0.061407346816881765,1977.648645699222,726.3543486457365,18.30788840185717
0.6816636465424453,12.177839950105636,1412.1778399501056,40.88264702827955,40.88264702827955,891.8952787896533,0.30748980744847454,0.12222086856284971,2.239249296644152,1.0672492200237176,85469.50725868155,3.3488389603207063,0.06740860544871205,1980.5194926191314,726.3786332611396,17.76740710450293
0.7350087054583635,14.449812304844727,1414.4498123048447,44.67216330903786,44.67216330903786,1064.6632965901892,0.3329814876636159,0.133553553996899,2.2557355645635324,1.0670095573986367,85445.79872732949,3.363992658159616,0.0872602975748143,1989.481462517005,726.4591481037025,16.26200958924075
0.7881387342082526,16.91327712326006,1416.91327712326,48.47304392962963,48.47304392962963,1253.2367932621123,0.35072094717068275,0.14492118802180678,2.2725475974963545,1.066749743121814,85420.0980845716,3.379085272512475,0.10834266989127525,1998.407307346987,726.5464639902814,14.98867009559044
